dataset,kind,hf_path,split,source_index,text,original_token_length,token_length
sst2,natural_language,stanfordnlp/sst2,train,43658,"to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the",44,40
sst2,natural_language,stanfordnlp/sst2,train,42004,"the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joy",45,40
sst2,natural_language,stanfordnlp/sst2,train,4755,"helped give a spark to `` chasing amy '' and `` changing lanes '' falls flat as thinking man cia agent jack ryan in this summer 's new action film , `` the sum of all",41,40
sst2,natural_language,stanfordnlp/sst2,train,44498,"the stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one",49,40
sst2,natural_language,stanfordnlp/sst2,train,66497,is so huge that a column of words can not adequately describe co-writer/director peter jackson 's expanded vision of j.r.r. tolkien 's middle-,41,40
sst2,natural_language,stanfordnlp/sst2,train,66768,"equally spoofs and celebrates the more outre aspects of ` black culture ' and the dorkier aspects of ` white culture , ' even as it points out how inseparable the two are .",40,40
sst2,natural_language,stanfordnlp/sst2,train,18541,time of favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation .,40,40
sst2,natural_language,stanfordnlp/sst2,train,67247,"are all in the performances , from foreman 's barking-mad taylor to thewlis 's smoothly sinister freddie and bettany/mcdowell 's hard-eyed",43,40
sst2,natural_language,stanfordnlp/sst2,train,45074,"barney 's ideas about creation and identity do n't really seem all that profound , at least by way of what can be gleaned from this three-hour endurance test built around an hour '",46,40
sst2,natural_language,stanfordnlp/sst2,train,2852,"to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaph",50,40
sst2,natural_language,stanfordnlp/sst2,train,46969,"reggio and glass so rhapsodize cynicism , with repetition and languorous slo-mo sequences , that glass 's dirgelike score becomes a fang-baring lullaby",41,40
sst2,natural_language,stanfordnlp/sst2,train,14951,"blade ii is still top-heavy with blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves",41,40
sst2,natural_language,stanfordnlp/sst2,train,60167,you can sip your vintage wines and watch your merchant ivory productions ; i 'll settle for a nice cool glass of iced tea and a jerry bruckheimer flick any day of the week .,40,40
sst2,natural_language,stanfordnlp/sst2,train,66930,"is in many ways the perfect festival film : a calm , self-assured portrait of small town regret , love , duty and friendship that appeals to the storytelling instincts of a slightly more literate film",43,40
sst2,natural_language,stanfordnlp/sst2,train,10705,"has about 3/4th the fun of its spry 2001 predecessor -- but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel",49,40
sst2,natural_language,stanfordnlp/sst2,train,67271,"you may be captivated , as i was , by its moods , and by its subtly transformed star , and still wonder why paul thomas anderson ever had the inclination to make the most",55,40
sst2,natural_language,stanfordnlp/sst2,train,30313,"the best didacticism is one carried by a strong sense of humanism , and bertrand tavernier 's oft-brilliant safe conduct ( `` laissez-passer ''",48,40
sst2,natural_language,stanfordnlp/sst2,train,56687,"` it 's better to go in knowing full well what 's going to happen , but willing to let the earnestness of its execution and skill of its cast take you down a familiar road with",44,40
sst2,natural_language,stanfordnlp/sst2,train,29612,"i 'm not sure which is worse : the poor acting by the ensemble cast , the flat dialogue by vincent r. nebrida or the gutless direction by laurice guillen",41,40
sst2,natural_language,stanfordnlp/sst2,train,2791,"the power of shanghai ghetto , a documentary by dana janklowicz-mann and amir mann , rests in the voices of men and women , now in their 70s ,",48,40
sst2,natural_language,stanfordnlp/sst2,train,54055,"city by the sea swings from one approach to the other , but in the end , it stays in formula -- which is a waste of de niro , mcdormand and the other good actors",44,40
sst2,natural_language,stanfordnlp/sst2,train,12789,"while easier to sit through than most of jaglom 's self-conscious and gratingly irritating films , it 's still tainted by cliches , painful improbability and murky",42,40
sst2,natural_language,stanfordnlp/sst2,train,25714,"louiso lets the movie dawdle in classic disaffected-indie-film mode , and brother hoffman 's script stumbles over a late-inning twist that just does",45,40
sst2,natural_language,stanfordnlp/sst2,train,50378,"it 's the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes sex with strangers , which opens today in the new y",49,40
sst2,natural_language,stanfordnlp/sst2,train,32139,"one thing 's for sure -- if george romero had directed this movie , it would n't have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot",44,40
sst2,natural_language,stanfordnlp/sst2,train,16486,"the biggest problem with roger avary 's uproar against the mpaa is that , even in all its director 's cut glory , he 's made a film that 's barely shocking ,",50,40
sst2,natural_language,stanfordnlp/sst2,train,24428,"of the same from taiwanese auteur tsai ming-liang , which is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's",42,40
sst2,natural_language,stanfordnlp/sst2,train,4407,"than the screenplay , which lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run l",42,40
sst2,natural_language,stanfordnlp/sst2,train,25769,"shows holmes has the screen presence to become a major-league leading lady , ( but ) the movie itself is an underachiever , a psychological mystery that takes its sweet time building to a climax",49,40
sst2,natural_language,stanfordnlp/sst2,train,6024,... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... the film 's ending has a `` what was it all for,41,40
sst2,natural_language,stanfordnlp/sst2,train,26045,"like mike is n't going to make box office money that makes michael jordan jealous , but it has some cute moments , funny scenes , and hits the target audience ( young bow wow fans",47,40
sst2,natural_language,stanfordnlp/sst2,train,31805,"the bottom line with nemesis is the same as it has been with all the films in the series : fans will undoubtedly enjoy it , and the uncommitted need n't waste their time on it .",40,40
sst2,natural_language,stanfordnlp/sst2,train,55866,"phillip noyce and all of his actors -- as well as his cinematographer , christopher doyle -- understand the delicate forcefulness of greene 's prose , and it '",54,40
sst2,natural_language,stanfordnlp/sst2,train,44219,this picture is mostly a lump of run-of-the-mill profanity sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office -- or,48,40
sst2,natural_language,stanfordnlp/sst2,train,32034,a semi-autobiographical film that 's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer had anything to do,43,40
sst2,natural_language,stanfordnlp/sst2,train,2389,"though it goes further than both , anyone who has seen the hunger or cat people will find little new here , but a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary",41,40
sst2,natural_language,stanfordnlp/sst2,train,37788,"why sit through a crummy , wannabe-hip crime comedy that refers incessantly to old movies , when you could just rent those movies instead , let alone seek out a respectable new one ?",40,40
sst2,natural_language,stanfordnlp/sst2,train,11134,"works because its flabbergasting principals , 14-year-old robert macnaughton , 6-year-old drew barrymore and 10-year-old henry thomas",59,40
sst2,natural_language,stanfordnlp/sst2,train,44576,downright transparent is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' pg-13 rating .,40,40
sst2,natural_language,stanfordnlp/sst2,train,56490,"there 's a scientific law to be discerned here that producers would be well to heed : mediocre movies start to drag as soon as the action speeds up ; when the explosions start , they fall to",41,40
sst2,natural_language,stanfordnlp/sst2,train,33983,"'s the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes sex with strangers , which opens today in the new york metropolitan",46,40
sst2,natural_language,stanfordnlp/sst2,train,19359,"starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter .",40,40
sst2,natural_language,stanfordnlp/sst2,train,48183,a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything,40,40
sst2,natural_language,stanfordnlp/sst2,train,7070,"it cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the",53,40
sst2,natural_language,stanfordnlp/sst2,train,51246,"terry is a sort of geriatric dirty harry , which will please eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get",43,40
sst2,natural_language,stanfordnlp/sst2,train,59366,"are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by charlie kaufman and his twin brother , donald , and directed by",44,40
sst2,natural_language,stanfordnlp/sst2,train,20582,"quiet , adult and just about more stately than any contemporary movie this year ... a true study , a film with a questioning heart and mind that is n't afraid to admit it does n't have",44,40
sst2,natural_language,stanfordnlp/sst2,train,12266,tykwer 's surface flash is n't just a poor fit with kieslowski 's lyrical pessimism ; it completely contradicts everything kieslowski 's work aspired to,47,40
sst2,natural_language,stanfordnlp/sst2,train,9014,the film runs on a little longer than it needs to -- muccino either does n't notice when his story ends or just ca n't tear himself away from the characters -- but it 's,43,40
sst2,natural_language,stanfordnlp/sst2,train,28005,"while some will object to the idea of a vietnam picture with such a rah-rah , patriotic tone , soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the",48,40
sst2,natural_language,stanfordnlp/sst2,train,45246,"it could have been something special , but two things drag it down to mediocrity -- director clare peploe 's misunderstanding of marivaux 's rhythms , and mira sorv",49,40
sst2,natural_language,stanfordnlp/sst2,train,19358,"beating the austin powers films at their own game , this blaxploitation spoof downplays the raunch in favor of gags that rely on the strength of their own cleverness",50,40
sst2,natural_language,stanfordnlp/sst2,train,60161,"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but",47,40
sst2,natural_language,stanfordnlp/sst2,train,54456,"howard and his co-stars all give committed performances , but they 're often undone by howard 's self-conscious attempts to find a ` literary ' filmmaking style to match his subject .",40,40
sst2,natural_language,stanfordnlp/sst2,train,8070,"to tell which is in more abundant supply in this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn -- stale clic",50,40
sst2,natural_language,stanfordnlp/sst2,train,14817,"jacobi , the most fluent of actors , is given relatively dry material from nijinsky 's writings to perform , and the visuals , even erotically frank ones , become dullingly repetitive .",40,40
sst2,natural_language,stanfordnlp/sst2,train,43381,"` possession , ' based on the book by a.s. byatt , demands that labute deal with the subject of love head-on ; trading in his cynicism for reverence and a little wit",40,40
sst2,natural_language,stanfordnlp/sst2,train,247,"was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and dem",51,40
sst2,natural_language,stanfordnlp/sst2,train,55507,"what remains is a variant of the nincompoop benigni persona , here a more annoying , though less angry version of the irresponsible sandlerian manchild , undercut by the voice of the star of",43,40
sst2,natural_language,stanfordnlp/sst2,train,11212,"after one gets the feeling that the typical hollywood disregard for historical truth and realism is at work here , it 's a matter of finding entertainment in the experiences of zishe and the fiery presence",45,40
sst2,natural_language,stanfordnlp/sst2,train,557,"a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar 's time of favor manages not only to find a compelling dramatic means of addressing a complex situation ,",48,40
sst2,natural_language,stanfordnlp/sst2,train,12588,"predictable and cloying , though brown sugar is so earnest in its yearning for the days before rap went nihilistic that it summons more spirit and bite than your average formulaic romantic quad",43,40
sst2,natural_language,stanfordnlp/sst2,train,9586,"e.t. works because its flabbergasting principals , 14-year-old robert macnaughton , 6-year-old drew barrymore and 10-year-old",64,40
sst2,natural_language,stanfordnlp/sst2,train,41418,"ends up more of a creaky `` pretty woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought",40,40
sst2,natural_language,stanfordnlp/sst2,train,12415,"as is often the case with ambitious , eager first-time filmmakers , mr. murray , a prolific director of music videos , stuffs his debut with more plot than it can comfortably hold .",40,40
sst2,natural_language,stanfordnlp/sst2,train,37165,"the unique niche of self-critical , behind-the-scenes navel-gazing kaufman has carved from orleans ' story and his own infinite insecurity is a work of outstanding originality",40,40
sst2,natural_language,stanfordnlp/sst2,train,48186,"one of the better video-game-based flicks , is that the film acknowledges upfront that the plot makes no sense , such that the lack of linearity is the point of emotional and moral departure",45,40
sst2,natural_language,stanfordnlp/sst2,train,63013,mattei 's underdeveloped effort here is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama,52,40
sst2,natural_language,stanfordnlp/sst2,train,748,"hashiguchi covers this territory with wit and originality , suggesting that with his fourth feature -- the first to be released in the u.s. -- a major director is emerging in world cinema .",40,40
sst2,natural_language,stanfordnlp/sst2,train,47008,"anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly",58,40
sst2,natural_language,stanfordnlp/sst2,train,19114,"of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-",42,40
sst2,natural_language,stanfordnlp/sst2,train,43390,"costner 's warm-milk persona is just as ill-fitting as shadyac 's perfunctory directing chops , and some of the more overtly silly dialogue would sink laurence oliv",42,40
sst2,natural_language,stanfordnlp/sst2,train,40662,"lisa rinzler 's cinematography may be lovely , but love liza 's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pret",41,40
sst2,natural_language,stanfordnlp/sst2,train,58392,"as it stands , crocodile hunter has the hurried , badly cobbled look of the 1959 godzilla , which combined scenes of a japanese monster flick with canned shots of raymond burr commenting",49,40
sst2,natural_language,stanfordnlp/sst2,train,60229,"marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america ... sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the",41,40
sst2,natural_language,stanfordnlp/sst2,train,15527,"( clooney 's ) debut can be accused of being a bit undisciplined , but it has a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the",59,40
sst2,natural_language,stanfordnlp/sst2,train,22009,"while parker and co-writer catherine di napoli are faithful to melville 's plotline , they and a fully engaged supporting cast ... have made the old boy 's characters more quick",53,40
sst2,natural_language,stanfordnlp/sst2,train,59622,"never having seen the first two films in the series , i ca n't compare friday after next to them , but nothing would change the fact that what we have here is a load of clams",51,40
sst2,natural_language,stanfordnlp/sst2,train,13396,"more attuned to the anarchist maxim that ` the urge to destroy is also a creative urge ' , or more willing to see with their own eyes , will find morrison 's iconoclastic uses",46,40
sst2,natural_language,stanfordnlp/sst2,train,23970,"two things drag it down to mediocrity -- director clare peploe 's misunderstanding of marivaux 's rhythms , and mira sorvino 's limitations as a classical actress",40,40
sst2,natural_language,stanfordnlp/sst2,train,56213,"yes , i suppose it 's lovely that cal works out his issues with his dad and comes to terms with his picture-perfect life -- but world traveler gave me no reason to care , so i",43,40
sst2,natural_language,stanfordnlp/sst2,train,28877,"director george hickenlooper has had some success with documentaries , but here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not",50,40
sst2,natural_language,stanfordnlp/sst2,train,3309,mctiernan 's remake may be lighter on its feet -- the sober-minded original was as graceful as a tap-dancing rhino -- but it is just as boring and as obvious,40,40
sst2,natural_language,stanfordnlp/sst2,train,43557,"scooby-doo does n't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie",42,40
sst2,natural_language,stanfordnlp/sst2,train,25129,"after watching it , you can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made",45,40
sst2,natural_language,stanfordnlp/sst2,train,53742,"each of these stories has the potential for touched by an angel simplicity and sappiness , but thirteen conversations about one thing , for all its generosity and optimism , never resorts to easy feel-good sentiments",41,40
sst2,natural_language,stanfordnlp/sst2,train,35747,"the idea is more interesting than the screenplay , which lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action",48,40
gsm8k,math,openai/gsm8k,train,5711,"Biff is getting ready for a long bus trip. He spends $11 on the ticket, $3 on drinks and snacks, and $16 on a new pair of headphones to listen to music.",98,40
gsm8k,math,openai/gsm8k,train,7430,"A park has 50 benches with a capacity of 4 people each. On a Sunday afternoon, 80 people were sitting on the benches. What's the number of available spaces on the benches that other people can",52,40
gsm8k,math,openai/gsm8k,train,3334,"On his farm, Mr. Mathews has goats and sheep in the ratio of 5:7. He decides to sell half of the goats at $40 each and 2/3 of the sheep at",70,40
gsm8k,math,openai/gsm8k,train,2014,"Jennifer is building tanks to hold her goldfish. She built 3 tanks that will hold 15 fish each, heated, and filled them. She plans to build the rest of the tanks equipped with heaters",73,40
gsm8k,math,openai/gsm8k,train,1501,"A tractor trailer has a load of 50000 pounds. 10% of the weight gets unloaded at the first store, and 20% of the remaining load is removed at the second store. How much weight",54,40
gsm8k,math,openai/gsm8k,train,1358,Jenny is planning her catering budget for her wedding. She's going to have 80 guests. 3 times as many guests want steak as chicken. If each steak entree costs $25 and each chicken,54,40
gsm8k,math,openai/gsm8k,train,601,A cheetah can run at a top speed of 60 mph. The gazelle can run for speeds of up to 40 miles per hour. If one mile per hour is about 1.5,92,40
gsm8k,math,openai/gsm8k,train,909,"In a compound, the number of cats is 20% less than the number of dogs. There are also twice as many frogs as the number of dogs in the compound. Calculate the total number of",51,40
gsm8k,math,openai/gsm8k,train,4122,"Alex is working on a science project and has taken pictures of all of the plants in a park near her home. She wants to find out how many of each plant she has pictures of, but she",107,40
gsm8k,math,openai/gsm8k,train,669,"Bella has two times as many marbles as frisbees. She also has 20 more frisbees than deck cards. If she buys 2/5 times more of each item, what would",58,40
gsm8k,math,openai/gsm8k,train,2226,"Every week of last month Paul tried out a new cake recipe. The first week, he followed a cake recipe that called for 24 cups of sugar. Each week after that, he reduced the amount of",58,40
gsm8k,math,openai/gsm8k,train,619,"Harry is a professional dog-walker. He is paid to go on long walks with dogs while their families are away from home. On Monday, Wednesday, and Friday, Harry walks 7 dogs. On",77,40
gsm8k,math,openai/gsm8k,train,7301,"Holly gets 26 paychecks per year. If she puts $100.00 from every paycheck into her 401K, her company will match that contribution by 6%. How much money has she and her",50,40
gsm8k,math,openai/gsm8k,train,4476,"In spring, a family planted trees to capture the sun. They planted 3 times as many peaches as apricots. If 58 apricot trees were planted, how many trees were planted in",42,40
gsm8k,math,openai/gsm8k,train,6224,Eliza has 4 siblings. The total height of all 5 siblings combined is 330 inches. Two of her siblings are both 66 inches tall. Another sibling is 60 inches tall. If Eliza is 2,53,40
gsm8k,math,openai/gsm8k,train,1546,"A woman is trying to decide whether it will be quicker to take an airplane or drive herself to a job interview. If she drives herself, the trip will take her 3 hours and 15 minutes. If",141,40
gsm8k,math,openai/gsm8k,train,7287,"Lena has 16 candy bars. She needs 5 more candy bars to have 3 times as many as Kevin, and Kevin has 4 candy bars less than Nicole. How many more candy bars does Lena have",43,40
gsm8k,math,openai/gsm8k,train,7092,"Jon’s textbooks weigh three times as much as Brandon’s textbooks. Jon has four textbooks that weigh two, eight, five and nine pounds respectively. How much do Brandon’s",43,40
gsm8k,math,openai/gsm8k,train,4993,Joe's pizzeria has an amazing promotion. If you buy any regular large pizza you can get the next 3 medium pizzas for $5 each. What are your total savings if the regular medium pizza,53,40
gsm8k,math,openai/gsm8k,train,1357,Lizzy's mother gave her 80 cents and her father gave her 40 cents for keeping to her promise. She went to her uncle's and spent 50 cents buying candy for her little cousin. Her uncle,54,40
gsm8k,math,openai/gsm8k,train,3532,"Donna is catering for a party. She makes 20 sandwiches and then cuts them in half, before cutting them in half again. She then gives everyone 8 portions. How many people can she feed?",40,40
gsm8k,math,openai/gsm8k,train,6283,James decides to go to prom with Susan. He pays for everything. The tickets cost $100 each. Dinner is $120. He leaves a 30% tip. He also charters a limo,57,40
gsm8k,math,openai/gsm8k,train,2618,Michelle is bringing sandwiches to work to give to her co-workers. She gives 4 sandwiches to one of her co-workers and keeps twice this amount for herself. If she had originally made 20 sandwiches,57,40
gsm8k,math,openai/gsm8k,train,5270,Cheryl needs 4 cups of basil to make 1 cup of pesto. She can harvest 16 cups of basil from her farm every week for 8 weeks. How many cups of pesto will she,45,40
gsm8k,math,openai/gsm8k,train,1423,Zack has traveled to twice the number of countries Patrick traveled to. Patrick traveled to three times the number of countries Joseph traveled to. Joseph traveled to half the number of countries George traveled to. If,54,40
gsm8k,math,openai/gsm8k,train,4633,Toby is dining out with his friend. They each order a cheeseburger for $3.65. He gets a milkshake for $2 and his friend gets a coke for $,94,40
gsm8k,math,openai/gsm8k,train,5160,"Rayden bought three times as many ducks as Lily from the market. He also bought four times as many geese as Lily. If Lily bought 20 ducks and 10 geese, how many more ducks",52,40
gsm8k,math,openai/gsm8k,train,2424,"Bryan's score on a math exam is 20. Jen scored 10 more than Bryan while Sammy scored 2 fewer than Jen. If the math exam has 35 points in all, how many mistakes did Sammy",42,40
gsm8k,math,openai/gsm8k,train,310,"Janet hires six employees. Four of them are warehouse workers who make $15/hour, and the other two are managers who make $20/hour. Janet has to pay 10% of her",76,40
gsm8k,math,openai/gsm8k,train,240,Kate bought 7 packs of red bouncy balls and 6 packs of yellow bouncy balls. Each pack contained 18 bouncy balls. How many more red bouncy balls than yellow bouncy balls did Kate,42,40
gsm8k,math,openai/gsm8k,train,3006,Gretchen's local ice cream shop offers 100 different flavors. She was able to try a 1/4 of the flavors 2 years ago and double that amount last year. How many more flavors will,53,40
gsm8k,math,openai/gsm8k,train,1758,"In a Volleyball competition, Lizzie was able to score 4 points. Nathalie's score is 3 more than Lizzie's score and Aimee's score is twice the",81,40
gsm8k,math,openai/gsm8k,train,6267,"Mia is a student. In her final year, she spent 1/5 of her day watching TV and 1/4 of the time left on studying. How many minutes did she spend studying each",42,40
gsm8k,math,openai/gsm8k,train,6574,"Jack and Jill are friends who borrow from each other often. Last week Jack borrowed $1200 from Jill, which he promised to pay back with an interest of 10%. How much will Jack pay back?",40,40
gsm8k,math,openai/gsm8k,train,2234,Susie babysits every day for 3 hours a day at the rate of $10 per hour. She spent 3/10 of the money she earned from last week to buy a make-up set,70,40
gsm8k,math,openai/gsm8k,train,5741,Keesha wants to get her hair and nails done for prom. Hair updos cost $50 and manicures cost $30. How much will these two services cost her with a 20% tip,45,40
gsm8k,math,openai/gsm8k,train,4495,"The population of an area starts at 100,000 people. It increases by 60% over 10 years due to birth. In that same time, 2000 people leave per year from emigration and 2500 people",61,40
gsm8k,math,openai/gsm8k,train,471,Earl started delivering newspapers on the first floor of a condominium building. He then went up 5 floors then went down 2 floors. He again went up 7 floors and found that he is 9 floors,56,40
gsm8k,math,openai/gsm8k,train,5698,"Daria is raising money for a new vacuum cleaner. So far, she has collected $20 in her piggy bank and has decided to put $10 in it each week. If the vacuum cleaner",60,40
gsm8k,math,openai/gsm8k,train,7309,"Enid and Aaron are knitting clothes for their store. Aaron makes 10 scarves and 5 sweaters, and Enid makes 8 sweaters. If a scarf uses 3 balls of wool and a sweater",60,40
gsm8k,math,openai/gsm8k,train,2877,"Stuart is going on a cross-country trip and wants to find the fastest route. On one route the total distance is 1500 miles and the average speed is 75 MPH. On the second trip,",67,40
gsm8k,math,openai/gsm8k,train,4737,"Cristian has 50 more black cookies in his cookie jar than white cookies. He eats half of the black cookies and 3/4 of the white cookies. If he initially had 80 white cookies,",51,40
gsm8k,math,openai/gsm8k,train,3616,"Cornelia likes to travel. She visited already 42 different countries. 20 of them were in Europe and 10 in South America. From the rest of the countries, only half of them were in Asia.",49,40
gsm8k,math,openai/gsm8k,train,4021,Jake decides to go to the beach for a fun day. It is a 2-hour drive each way. He then spends 2.5 times at long at the beach as his total driving time.,48,40
gsm8k,math,openai/gsm8k,train,1452,"Abel leaves for a vacation destination 1000 miles away driving 50 miles per hour. An hour later Alice leaves from the same point for the same destination, traveling 40 miles per hour. How much earlier does",47,40
gsm8k,math,openai/gsm8k,train,1482,"Donna can watch 8 episodes each day during weekdays. On each weekend day, she can watch three times the number of episodes she can watch on the weekdays. How many episodes can she watch",44,40
gsm8k,math,openai/gsm8k,train,1927,"Mike and Leo have to print as many pamphlets as possible for a social gathering. Mike manages to print as fast as 600 pamphlets per hour for 9 consecutive hours. After a break, he resumes",104,40
gsm8k,math,openai/gsm8k,train,1539,"Chris is trying to sell his car for $5200 and has gotten two price offers. One buyer offered to pay the full price if Chris would pay for the car maintenance inspection, which cost a tenth",88,40
gsm8k,math,openai/gsm8k,train,6487,"Zack's number of marbles can be divided equally among three people, leaving Zack with 5. If Zack decided to give his three friends 20 marbles each and kept five, how many marbles",45,40
gsm8k,math,openai/gsm8k,train,2363,There are twice as many centipedes as humans on a certain island and half as many sheep as humans. How many sheep and humans in total are on the island if the number of centipedes,43,40
gsm8k,math,openai/gsm8k,train,2582,"Markus is twice the age of his son, and Markus's son is twice the age of Markus's grandson. If the sum of the ages of Markus, his son, and his grandson is 140",52,40
gsm8k,math,openai/gsm8k,train,5161,"Smaug the dragon hoards 100 gold coins, 60 silver coins, and 33 copper coins. If each silver coin is worth 8 copper coins, and each gold coin is worth 3 silver coins, what",57,40
gsm8k,math,openai/gsm8k,train,1097,"Out of the 200 cookies that Javier baked from the recipe he learned online, his wife took 30%, and his daughter took 40 from the remaining cookies. If he ate half of the remaining cookies, how",47,40
gsm8k,math,openai/gsm8k,train,3805,Janet works as an exterminator and she also sells molten metal casts of fire ant nests on the Internet. Janet gets paid $70 an hour for exterminator work and makes $20/pound on,75,40
gsm8k,math,openai/gsm8k,train,2199,"At a university there are 1800 students. 30% of all the students are from other countries. Starting next semester, 200 new foreign students will begin studying at this University. How many foreign students will then",52,40
gsm8k,math,openai/gsm8k,train,2321,"Pete walked 5 blocks from his house to the bus garage in Houston. He rode the bus 20 blocks to the post office to get some stamps. Later, he came home the same way. How",48,40
gsm8k,math,openai/gsm8k,train,206,There are some lions in Londolozi at first. Lion cubs are born at the rate of 5 per month and lions die at the rate of 1 per month. If there are 148,65,40
