dataset,kind,hf_path,split,source_index,text,original_token_length,token_length
sst2,natural_language,stanfordnlp/sst2,train,62011,seeing former nymphette juliette lewis playing a salt-of-the-earth mommy named minnie and watching slim travel incognito in a ridiculous wig no,51,40
sst2,natural_language,stanfordnlp/sst2,train,13487,it 's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that,45,40
sst2,natural_language,stanfordnlp/sst2,train,63461,"the pain , loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by charlie kaufman",56,40
sst2,natural_language,stanfordnlp/sst2,train,55296,mctiernan 's remake may be lighter on its feet -- the sober-minded original was as graceful as a tap-dancing rhino -- but it is just as boring and as obvious,41,40
sst2,natural_language,stanfordnlp/sst2,train,26565,more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks,41,40
sst2,natural_language,stanfordnlp/sst2,train,7873,"rifkin no doubt fancies himself something of a hubert selby jr. , but there is n't an ounce of honest poetry in his entire script ; it 's simply",48,40
sst2,natural_language,stanfordnlp/sst2,train,37260,"has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky `` pretty woman '' retread , with the emphasis on self-empowering schm",56,40
sst2,natural_language,stanfordnlp/sst2,train,8219,"have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that",44,40
sst2,natural_language,stanfordnlp/sst2,train,42598,"was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and dem",52,40
sst2,natural_language,stanfordnlp/sst2,train,62169,something that is so meditative and lyrical about babak payami 's boldly quirky iranian drama secret ballot ... a charming and evoking little ditty that manages to show the gentle and humane,46,40
sst2,natural_language,stanfordnlp/sst2,train,13639,"offers copious hints along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come",45,40
sst2,natural_language,stanfordnlp/sst2,train,13897,"holland lets things peter out midway , but it 's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals .",40,40
sst2,natural_language,stanfordnlp/sst2,train,3711,"a lot of the credit for the film 's winning tone must go to grant , who has n't lost a bit of the dry humor that first made audiences on both sides of the atlantic",43,40
sst2,natural_language,stanfordnlp/sst2,train,48878,so meditative and lyrical about babak payami 's boldly quirky iranian drama secret ballot ... a charming and evoking little ditty that manages to show the gentle and humane side of middle,43,40
sst2,natural_language,stanfordnlp/sst2,train,33983,"'s the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes sex with strangers , which opens today in the new york metropolitan",46,40
sst2,natural_language,stanfordnlp/sst2,train,15903,"coppola 's directorial debut is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt",44,40
sst2,natural_language,stanfordnlp/sst2,train,10660,"aided by a cast that seems to include every top-notch british actor who did not appear in gosford park ( as well as one , ms. mirren , who did",41,40
sst2,natural_language,stanfordnlp/sst2,train,4342,"more than anything else , kissing jessica stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake sleepless in seattle",44,40
sst2,natural_language,stanfordnlp/sst2,train,39994,"all right , so it 's not a brilliant piece of filmmaking , but it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast",41,40
sst2,natural_language,stanfordnlp/sst2,train,3771,"come away thinking not only that kate is n't very bright , but that she has n't been worth caring about and that maybe she , janine and molly -- an all-woman dysfunctional",46,40
sst2,natural_language,stanfordnlp/sst2,train,29128,"'s a film that 's destined to win a wide summer audience through word-of-mouth reviews and , not far down the line , to find a place among the studio 's animated classics .",40,40
sst2,natural_language,stanfordnlp/sst2,train,1533,more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks,40,40
sst2,natural_language,stanfordnlp/sst2,train,58392,"as it stands , crocodile hunter has the hurried , badly cobbled look of the 1959 godzilla , which combined scenes of a japanese monster flick with canned shots of raymond burr commenting",49,40
sst2,natural_language,stanfordnlp/sst2,train,66768,"equally spoofs and celebrates the more outre aspects of ` black culture ' and the dorkier aspects of ` white culture , ' even as it points out how inseparable the two are .",40,40
sst2,natural_language,stanfordnlp/sst2,train,50514,"birthday girl lucks out with chaplin and kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can",49,40
sst2,natural_language,stanfordnlp/sst2,train,19856,"director elie chouraqui , who co-wrote the script , catches the chaotic horror of war , but why bother if you 're going to subjugate truth to the tear-jer",46,40
sst2,natural_language,stanfordnlp/sst2,train,12432,"it 's something of the ultimate scorsese film , with all the stomach-turning violence , colorful new york gang lore and other hallmarks of his personal cinema painted on their largest-",44,40
sst2,natural_language,stanfordnlp/sst2,train,20995,"welles groupie/scholar peter bogdanovich took a long time to do it , but he 's finally provided his own broadside at publishing giant william randolph hearst .",40,40
sst2,natural_language,stanfordnlp/sst2,train,64638,"from philippe , who makes oliver far more interesting than the character 's lines would suggest , and sarandon , who could n't be better as a cruel but weirdly likable was",43,40
sst2,natural_language,stanfordnlp/sst2,train,62462,"there 's too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulf",43,40
sst2,natural_language,stanfordnlp/sst2,train,48167,"it 's hard to imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as the grey zone , but it 's equally hard to imagine anybody being able to tear",51,40
sst2,natural_language,stanfordnlp/sst2,train,54895,"we 've seen it all before in one form or another , but director hoffman , with great help from kevin kline , makes us care about this latest reincarnation of the world '",44,40
sst2,natural_language,stanfordnlp/sst2,train,61707,"director tom dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon , but showtime 's uninspired send-up of tv cop show clic",48,40
sst2,natural_language,stanfordnlp/sst2,train,745,"the result , however well-intentioned , is ironically just the sort of disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today '",44,40
sst2,natural_language,stanfordnlp/sst2,train,25725,"director tom dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon , but showtime 's uninspired send-up of tv cop show clic",47,40
sst2,natural_language,stanfordnlp/sst2,train,51146,"i do n't know if frailty will turn bill paxton into an a-list director , but he can rest contentedly with the knowledge that he 's made at least one damn fine horror",41,40
sst2,natural_language,stanfordnlp/sst2,train,43734,mired in a shabby script that piles layer upon layer of action man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of ( woo 's,43,40
sst2,natural_language,stanfordnlp/sst2,train,54175,"assembles a fascinating profile of a deeply humanistic artist who , in spite of all that he 's witnessed , remains surprisingly idealistic , and retains an extraordinary faith in the ability of images to communicate",47,40
sst2,natural_language,stanfordnlp/sst2,train,23519,take ( its ) earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like antwone fisher or the emperor 's club any,41,40
sst2,natural_language,stanfordnlp/sst2,train,16012,", swimming gets the details right , from its promenade of barely clad bodies in myrtle beach , s.c. , to the adrenaline jolt of a sudden lunch rush at the diner",41,40
sst2,natural_language,stanfordnlp/sst2,train,56743,"bolstered by an astonishing voice cast ( excepting love hewitt ) , an interesting racial tension , and a storyline that i have n't encountered since at least pete 's dragon .",40,40
sst2,natural_language,stanfordnlp/sst2,train,11729,"wes craven 's presence is felt ; not the craven of ' a nightmare on elm street ' or ` the hills have eyes , ' but the sad schlock merchant of ` deadly",43,40
sst2,natural_language,stanfordnlp/sst2,train,17886,"there 's a scientific law to be discerned here that producers would be well to heed : mediocre movies start to drag as soon as the action speeds up ; when the explosions start , they fall to",42,40
sst2,natural_language,stanfordnlp/sst2,train,31192,"more concerned with overall feelings , broader ideas , and open-ended questions than concrete story and definitive answers , soderbergh 's solaris is a gorgeous and deceptively minimalist cinematic tone poem",41,40
sst2,natural_language,stanfordnlp/sst2,train,3091,"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we 'd live in if argento 's hollywood counterparts ... had",45,40
sst2,natural_language,stanfordnlp/sst2,train,25934,"the seesawing of the general 's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant",45,40
sst2,natural_language,stanfordnlp/sst2,train,51651,"frei assembles a fascinating profile of a deeply humanistic artist who , in spite of all that he 's witnessed , remains surprisingly idealistic , and retains an extraordinary faith in the ability of images",50,40
sst2,natural_language,stanfordnlp/sst2,train,33419,"it 's provocative stuff , but the speculative effort is hampered by taylor 's cartoonish performance and the film 's ill-considered notion that hitler 's destiny was shaped by the",44,40
sst2,natural_language,stanfordnlp/sst2,train,8013,"schepisi , aided by a cast that seems to include every top-notch british actor who did not appear in gosford park ( as well as one , ms. mirren",51,40
sst2,natural_language,stanfordnlp/sst2,train,18308,"zhuangzhuang creates delicate balance of style , text , and subtext that 's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does",40,40
sst2,natural_language,stanfordnlp/sst2,train,44978,"can not disguise the slack complacency of ( godard 's ) vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his",41,40
sst2,natural_language,stanfordnlp/sst2,train,39792,"director juan jose campanella could have turned this into an argentine retread of `` iris '' or `` american beauty , '' but instead pulls a little from each film and",50,40
gsm8k,math,openai/gsm8k,train,3813,"Carmen burns a candle for 1 hour every night. A candle will last her 8 nights. If she burns the candle for 2 hours a night, how many candles will she use over 24 nights",41,40
gsm8k,math,openai/gsm8k,train,7034,"Emily goes fishing and has a very busy day. She catches 4 trout, 3 catfish, and 5 bluegills. If the trout weigh 2 pounds each, the catfish weigh 1.5",65,40
gsm8k,math,openai/gsm8k,train,3669,An ice cream vendor has 50 chocolate-flavored ice creams and 54 mango-flavored ice creams in his cart. If he sold 3/5 of the chocolate-flavored ice cre,65,40
gsm8k,math,openai/gsm8k,train,230,"Emery and Serena go to their school library, and each borrows a copy of The life of Jack Steve's book to read for their school project. If Emery can read five times as",70,40
gsm8k,math,openai/gsm8k,train,6137,Lori owns a carsharing company. There are three red cars and two white cars available to rent. Renting the white car costs $2 for every minute and the red car $3 for,58,40
gsm8k,math,openai/gsm8k,train,2128,"A jug needs 40 cups of water to be full. A custodian at Truman Elementary School has to fill water jugs for 200 students, who drink 10 cups of water in a day. How many",66,40
gsm8k,math,openai/gsm8k,train,4152,Karen is considering her winter coat options. One coast costs $300 and will last for 15 years. The other coat costs $120 and will last for five years. How much money would Karen save,50,40
gsm8k,math,openai/gsm8k,train,5285,The number of trees is three times more than the number of stones in the courtyard. There are also twice as many birds in the trees as the combined number of trees and stones in the yard. If,55,40
gsm8k,math,openai/gsm8k,train,311,"The seats of a bus are arranged in 23 rows of 4 seats. At the start, 16 people climb. At the first stop, 15 people board the bus and 3 get off. At the second",64,40
gsm8k,math,openai/gsm8k,train,7393,"There are 70 cookies in a jar. If there are only 28 cookies left after a week, and Paul took out the same amount each day, how many cookies did he take out in four days?",40,40
gsm8k,math,openai/gsm8k,train,3845,"During a recent three-day trip to Italy, Keziah and her mom went mushroom picking. They sold all the mushrooms they picked on the first day for a total of $58. The day",83,40
gsm8k,math,openai/gsm8k,train,3307,"Natasha has 3 times as much money as Carla, and Carla has twice as much money as Cosima. If Natasha has $60, and the three decide to buy goods worth the total",63,40
gsm8k,math,openai/gsm8k,train,6919,"In Mr. Bolton's class of 25 students, 2/5 of the students like maths, 1/3 of the remaining students like science, and the rest of the students like history. Calculate",55,40
gsm8k,math,openai/gsm8k,train,6432,"Marco has $24. Mary has $15. If Marco gives Mary half of what he has, Mary will have more than Marco. But Mary spends $5. How much more money does Mary have",43,40
gsm8k,math,openai/gsm8k,train,5473,"Jill likes to do small jobs online. She makes $10 a day for her first month working online, and double that per day in her second month. Her third month she makes the same amount",71,40
gsm8k,math,openai/gsm8k,train,923,John has to get a new blanket. He decides to have a 7 foot by 8-foot quilt made. The quilt costs $40 per square foot. How much does his quilt cost,41,40
gsm8k,math,openai/gsm8k,train,4798,"This morning, farmer Rita's workers collected 30,000 gallons of milk and chilled it in a storage tank. They then spent the next 4 hours pumping milk at a rate of 2,880 gallons/",89,40
gsm8k,math,openai/gsm8k,train,3167,"A soccer ball takes twenty minutes to inflate. Alexia and Ermias are inflating balls, with Alexia inflating 20 balls and Ermias inflating 5 more balls than Alexia",58,40
gsm8k,math,openai/gsm8k,train,3849,"Randy has some money. He spent $10 buying his lunch. He spent a quarter of the money he had left on an ice cream cone. If the ice cream cone cost $5, what",54,40
gsm8k,math,openai/gsm8k,train,4872,"Jill is the hairdresser for the school's dance team and has to braid 8 dancers' hair. If each dancer has five braids and each braid takes 30 seconds, how",54,40
gsm8k,math,openai/gsm8k,train,3715,"Sam bought a dozen boxes, each with 30 highlighter pens inside, for $10 each box. He rearranged five of these boxes into packages of six highlighters each and sold them for",77,40
gsm8k,math,openai/gsm8k,train,4558,"Yves and his siblings ordered pizza and asked to have it cut into 16 slices. During dinner time, they only ate one-fourth of it. The next day, Yves ate one-fourth",62,40
gsm8k,math,openai/gsm8k,train,19,Tim rides his bike back and forth to work for each of his 5 workdays. His work is 20 miles away. He also goes for a weekend bike ride of 200 miles. If he can bike,53,40
gsm8k,math,openai/gsm8k,train,1133,Marcus is having a water balloon party. He has 100 balloons. Each balloon holds 3 ounces of water. He can buy 50 ounces of water for $2.5 a bottle. If he walks into,63,40
gsm8k,math,openai/gsm8k,train,4184,"There are 28 garden gnomes in a yard. Three-fourths of them have red hats, and the rest have blue hats. Half the garden gnomes have big noses instead of small noses.",62,40
gsm8k,math,openai/gsm8k,train,4537,Miranda wants to buy a pair of heels she saw online. She saved money for 3 months. Her sister heard that she was sad and gave her $50 for her to buy the heels. If,59,40
gsm8k,math,openai/gsm8k,train,1511,"Janice opened an art book that she had found in the library and found 5 drawings on the first page. After opening the first ten pages, she realized that the number of drawings on each page increased",56,40
gsm8k,math,openai/gsm8k,train,3721,"Jessica is having a sweet tooth and bought 10 chocolate bars, 10 packs of gummy bears, and 20 bags of chocolate chips. Her total rang up to $150. If the cost of a pack",65,40
gsm8k,math,openai/gsm8k,train,228,"A company has 200 employees. 60% of the employees drive to work. Of the employees who don't drive to work, half take public transportation. How many more employees drive to work than take public",42,40
gsm8k,math,openai/gsm8k,train,2186,"Jeff was driving to the capital city to attend a conference. At first, he was driving at 80 miles/hour for about 6 hours, then the speed limit changed and he had to slow down to",97,40
gsm8k,math,openai/gsm8k,train,3717,"Mark plants some strawberries in his backyard. Every month, the number of strawberry plants doubles. After 3 months, Mark digs up 4 strawberry plants and gives them to his friend. If he still has 20",50,40
gsm8k,math,openai/gsm8k,train,6370,A mechanic charges $60 an hour to repair a car. He works 8 hours a day for 14 days on one car. The mechanic also used $2500 in parts. How much did the car's,45,40
gsm8k,math,openai/gsm8k,train,4292,"Jordan and Perry took a boat out to the lake to go fishing on a Monday morning. Jordan caught 4 fish and Perry caught double what Jordan caught. On the way back to shore, the boat tipped",57,40
gsm8k,math,openai/gsm8k,train,6290,There are three trees in the town square. The tallest tree is 150 feet tall. The middle height tree is 2/3 the height of the tallest tree. The shortest tree is half the size of,51,40
gsm8k,math,openai/gsm8k,train,3180,Toby is making toast and adding peanut butter to it. He wants to make sure he has 500 calories for breakfast. A piece of bread has 100 calories. A serving of peanut butter has 200 calories,59,40
gsm8k,math,openai/gsm8k,train,7424,"In the honey shop, the bulk price of honey is $5 per pound and the minimum spend is $40 before tax. The honey is taxed at $1 per pound. If Penny has paid $",59,40
gsm8k,math,openai/gsm8k,train,420,"Miriam spent 30 minutes doing laundry, 15 minutes cleaning the bathroom, a certain amount of time cleaning her room, and 40 minutes doing homework. If she spent a total of two hours on these tasks",54,40
gsm8k,math,openai/gsm8k,train,2816,"A frog lays 800 eggs a year. 10 percent dry up, and 70 percent are eaten. 1/4 of the remaining eggs end up hatching, how many frogs hatch out of the 800?",40,40
gsm8k,math,openai/gsm8k,train,3171,"Brian is taping up some boxes. Each box needs three pieces of tape, one as long as the long side and two as long as the short side. If Brian tapes up 5 boxes that measure",61,40
gsm8k,math,openai/gsm8k,train,3919,"Leila eats cake almost every week. Last week, she ate 6 cakes on Monday, 9 cakes on Friday, and on Saturday, she ate triple the number of cakes she ate on Monday. How",47,40
gsm8k,math,openai/gsm8k,train,7285,"There are 20 students in the orchestra and twice that number in the band. There are 12 boys and 16 girls in the choir. If each student only participates in one group, how many students, in",55,40
gsm8k,math,openai/gsm8k,train,4778,"After negotiating for the price of a phone, Karsyn bought a phone at 20% of the initial price. If the phone's initial price was $600, calculate how much she paid after negotiating",41,40
gsm8k,math,openai/gsm8k,train,5882,"On Saturdays and Sundays, Suzanne makes french toast for the family. She and her husband each have 1 whole slice and her daughters split 1 slice. She uses a thick sliced bread that comes 12 slices per",60,40
gsm8k,math,openai/gsm8k,train,5312,"Kekai's family is having a garage sale. Kekai sells 5 shirts and 5 pairs of pants. Each shirt sells for $1, and each pair of pants sells for $3.",68,40
gsm8k,math,openai/gsm8k,train,650,Josh had 100 gummy bear candies. He decided to give his 3 siblings 10 candies each. Then he gave half of the remaining candies to his best friend. If he only wants to,60,40
gsm8k,math,openai/gsm8k,train,2385,"Jack is trying to stack cans in his emergency bunker. If he can fit 12 cans in one row, 4 rows on one shelf, and 10 shelves in one closet, how many cans can he store",44,40
gsm8k,math,openai/gsm8k,train,3761,"A dog is being treated for fleas. One flea treatment gets rid of half the fleas. After four treatments, the dog has 14 fleas left. How many more fleas did the",50,40
gsm8k,math,openai/gsm8k,train,7385,Bob has a cube of silver that measures 3 inches on each side. A cubic inch of silver weighs 6 ounces. Each ounce of silver sells for $25. He sells it for 110% of its,51,40
gsm8k,math,openai/gsm8k,train,5499,"Grayson drives a motorboat for 1 hour at 25 mph and then 0.5 hours for 20 mph. Rudy rows in his rowboat for 3 hours at 10 mph. How much farther, in",53,40
gsm8k,math,openai/gsm8k,train,49,"On a school trip to the seashore, Alan and his friends collected shells. Alan collected four times as many shells as Ben did. Ben got a late start and only collected a third of what",54,40
gsm8k,math,openai/gsm8k,train,5063,"Chip takes 2 pages of notes every day, 5 days a week, for each of his 5 classes. His notebook paper comes in packs of 100 sheets of paper per pack. After 6 weeks, how",49,40
gsm8k,math,openai/gsm8k,train,2210,"John decides to buy utensils. They come in 30 packs with an equal number of knives, forks, and spoons. How many packs does he need to buy if he wants 50 spoons",41,40
gsm8k,math,openai/gsm8k,train,4989,"Edmund owns a gift wrapping shop, he uses 18 inches of gift wrapper per gift box. If Edmund has 90 inches of gift wrapper per day, how many gift boxes will he be able to wrap",44,40
gsm8k,math,openai/gsm8k,train,609,Angie is part of a household with shared expenses and contributes $42 a month for necessities. She has a salary of $80 per month. She also pays a share of the household taxes each month,65,40
gsm8k,math,openai/gsm8k,train,4006,Fabian bought a brand new computer mouse and keyboard to be able to work from home. The cost of the keyboard was three times greater than the cost of the mouse. If the mouse cost $16,52,40
gsm8k,math,openai/gsm8k,train,3079,"For the summer, the clothing store has a 50% discount for all items. On Wednesdays, there is an additional $10.00 off on all jeans after the summer discount is applied.",73,40
