dataset,kind,hf_path,split,source_index,text,original_token_length,token_length
sst2,natural_language,stanfordnlp/sst2,train,44823,"it may not be a great piece of filmmaking , but its power comes from its soul 's - eye view of how well-meaning patronizing masked a social injustice , at least as represented by this",42,40
sst2,natural_language,stanfordnlp/sst2,train,50759,"by the time it 's done with us , mira nair 's new movie has its audience giddy with the delight of discovery , of having been immersed in a foreign culture only to find",51,40
sst2,natural_language,stanfordnlp/sst2,train,7823,"( clooney 's ) debut can be accused of being a bit undisciplined , but it has a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the",58,40
sst2,natural_language,stanfordnlp/sst2,train,66554,"brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the south k",42,40
sst2,natural_language,stanfordnlp/sst2,train,24108,"angela gheorghiu as famous prima donna floria tosca , roberto alagna as her lover mario cavaradossi , and ruggero as the",59,40
sst2,natural_language,stanfordnlp/sst2,train,32527,"with cheapo animation ( like saturday morning tv in the '60s ) , a complex sword-and-sorcery plot and characters who all have big round eyes and japanese names",40,40
sst2,natural_language,stanfordnlp/sst2,train,33255,"we have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe ,",45,40
sst2,natural_language,stanfordnlp/sst2,train,57414,"more interesting than the screenplay , which lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of",44,40
sst2,natural_language,stanfordnlp/sst2,train,17589,"to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet",55,40
sst2,natural_language,stanfordnlp/sst2,train,37354,"children , christian or otherwise , deserve to hear the full story of jonah 's despair -- in all its agonizing , catch-22 glory -- even if they spend years trying to comprehend",42,40
sst2,natural_language,stanfordnlp/sst2,train,48566,"this movie may not have the highest production values you 've ever seen , but it 's the work of an artist , one whose view of america , history and the awkwardness of human life",45,40
sst2,natural_language,stanfordnlp/sst2,train,56707,wo n't be placed in the pantheon of the best of the swashbucklers but it is a whole lot of fun and you get to see the one of the world 's best actors,56,40
sst2,natural_language,stanfordnlp/sst2,train,6388,"it 's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen person",42,40
sst2,natural_language,stanfordnlp/sst2,train,67271,"you may be captivated , as i was , by its moods , and by its subtly transformed star , and still wonder why paul thomas anderson ever had the inclination to make the most",55,40
sst2,natural_language,stanfordnlp/sst2,train,50651,"will no doubt rally to its cause , trotting out threadbare standbys like ` masterpiece ' and ` triumph ' and all that malarkey , but rarely does an established filmmaker so ardently",52,40
sst2,natural_language,stanfordnlp/sst2,train,59030,"most consumers of lo mein and general tso 's chicken barely give a thought to the folks who prepare and deliver it , so , hopefully , this film will attach a human face to all those",46,40
sst2,natural_language,stanfordnlp/sst2,train,13075,"i can imagine this movie as a b & w british comedy , circa 1960 , with peter sellers , kenneth williams , et al. , but at this time , with",47,40
sst2,natural_language,stanfordnlp/sst2,train,61387,"the film 's strength is n't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest",47,40
sst2,natural_language,stanfordnlp/sst2,train,7052,"enriched by an imaginatively mixed cast of antic spirits , headed by christopher plummer as the subtlest and most complexly evil uncle ralph i 've ever seen in the many film and",45,40
sst2,natural_language,stanfordnlp/sst2,train,9686,'s quinn ( is ) a leather clad grunge-pirate with a hairdo like gandalf in a wind-tunnel and a simply astounding cor-blimey-lu,50,40
sst2,natural_language,stanfordnlp/sst2,train,187,"the story of trouble every day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie 's fragmentary narrative style makes piecing the",45,40
sst2,natural_language,stanfordnlp/sst2,train,61086,"what ( denis ) accomplishes in his chilling , unnerving film is a double portrait of two young women whose lives were as claustrophic , suffocating and chilly as the attics to which",46,40
sst2,natural_language,stanfordnlp/sst2,train,44462,"though , there is a really cool bit -- the movie 's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart",49,40
sst2,natural_language,stanfordnlp/sst2,train,13487,it 's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that,45,40
sst2,natural_language,stanfordnlp/sst2,train,38587,"only of one man 's quest to be president , but of how that man single-handedly turned a plane full of hard-bitten , cynical journalists into what was essentially , by campaign 's",46,40
sst2,natural_language,stanfordnlp/sst2,train,30557,"mr. wollter and ms. seldhal give strong and convincing performances , but neither reaches into the deepest recesses of the character to unearth the quaking essence of passion , grief and",41,40
sst2,natural_language,stanfordnlp/sst2,train,63650,"in a big corner office in hell , satan is throwing up his hands in surrender , is firing his r&d people , and has decided he will just screen the master of disguise 24/7",41,40
sst2,natural_language,stanfordnlp/sst2,train,9224,"the film is a hoot , and is just as good , if not better than much of what 's on saturday morning tv especially the pseudo-educational stuff we all ca n't stand",41,40
sst2,natural_language,stanfordnlp/sst2,train,7358,", `` real women have curves '' is a sweet , honest , and enjoyable comedy-drama about a young woman who wants many things in life , but fears she 'll become her mother before she",46,40
sst2,natural_language,stanfordnlp/sst2,train,29332,boyd 's screenplay ( co-written with guardian hack nick davies ) has a florid turn of phrase that owes more to guy ritchie than the bard of avon .,40,40
sst2,natural_language,stanfordnlp/sst2,train,29057,"if you are curious to see the darker side of what 's going on with young tv actors ( dawson leery did what ?!? ) , or see some interesting storytelling devices , you might",57,40
sst2,natural_language,stanfordnlp/sst2,train,54895,"we 've seen it all before in one form or another , but director hoffman , with great help from kevin kline , makes us care about this latest reincarnation of the world '",44,40
sst2,natural_language,stanfordnlp/sst2,train,63810,"all movie long , city by the sea swings from one approach to the other , but in the end , it stays in formula -- which is a waste of de niro , mcdormand and",48,40
sst2,natural_language,stanfordnlp/sst2,train,19620,"jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit",46,40
sst2,natural_language,stanfordnlp/sst2,train,42423,"it 's hard to imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin h",64,40
sst2,natural_language,stanfordnlp/sst2,train,52984,"has created a predictably efficient piece of business notable largely for its overwhelming creepiness , for an eagerness to create images you wish you had n't seen , which , in this day and age , is",45,40
sst2,natural_language,stanfordnlp/sst2,train,24626,"poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it",42,40
sst2,natural_language,stanfordnlp/sst2,train,37881,while there 's likely very little crossover appeal to those without much interest in the elizabethans ( as well as rank frustration from those in the know about rubbo 's dumbed-down tactics,52,40
sst2,natural_language,stanfordnlp/sst2,train,2655,'s quinn ( is ) a leather clad grunge-pirate with a hairdo like gandalf in a wind-tunnel and a simply astounding cor-blimey-lu,51,40
sst2,natural_language,stanfordnlp/sst2,train,61850,"imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and h",59,40
sst2,natural_language,stanfordnlp/sst2,train,30884,"the spaniel-eyed jean reno infuses hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some",42,40
sst2,natural_language,stanfordnlp/sst2,train,19775,"one hour photo may seem disappointing in its generalities , but it 's the little nuances that perhaps had to escape from director mark romanek 's self-conscious scrutiny to happen , that finally",44,40
sst2,natural_language,stanfordnlp/sst2,train,51146,"i do n't know if frailty will turn bill paxton into an a-list director , but he can rest contentedly with the knowledge that he 's made at least one damn fine horror",41,40
sst2,natural_language,stanfordnlp/sst2,train,23970,"two things drag it down to mediocrity -- director clare peploe 's misunderstanding of marivaux 's rhythms , and mira sorvino 's limitations as a classical actress",40,40
sst2,natural_language,stanfordnlp/sst2,train,26456,"( soderbergh ) tends to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence , and he creates an overall sense of brusqueness .",40,40
sst2,natural_language,stanfordnlp/sst2,train,43781,"there are n't too many films that can be as simultaneously funny , offbeat and heartwarming ( without a thick shmear of the goo , at least ) , but `` elling ''",59,40
sst2,natural_language,stanfordnlp/sst2,train,19359,"starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter .",40,40
sst2,natural_language,stanfordnlp/sst2,train,18321,"there is a really cool bit -- the movie 's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , clever",47,40
sst2,natural_language,stanfordnlp/sst2,train,50108,"in more abundant supply in this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous",46,40
sst2,natural_language,stanfordnlp/sst2,train,16828,"this film is so different from the apple and so striking that it can only encourage us to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language",44,40
sst2,natural_language,stanfordnlp/sst2,train,30995,"when green threw medical equipment at a window ; not because it was particularly funny , but because i had a serious urge to grab the old lady at the end of my aisle 's walker and toss",46,40
sst2,natural_language,stanfordnlp/sst2,train,40527,"sandra bullock , despite downplaying her good looks , carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite",46,40
sst2,natural_language,stanfordnlp/sst2,train,7373,"when he is not more lucratively engaged in the shameless self-caricature of ` analyze this ' ( 1999 ) and ` analyze that , ' promised ( or threatened ) for later this year",40,40
sst2,natural_language,stanfordnlp/sst2,train,28658,"should jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a",48,40
sst2,natural_language,stanfordnlp/sst2,train,45482,"a small fortune in salaries and stunt cars might have been saved if the director , tom dey , had spliced together bits and pieces of midnight run and 48 hours ( and , for that matter ,",44,40
sst2,natural_language,stanfordnlp/sst2,train,32242,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky `` pretty woman '' retread , with the emphasis on self-empowering",58,40
sst2,natural_language,stanfordnlp/sst2,train,52611,"this is rote spookiness , with nary an original idea ( or role , or edit , or score , or anything , really ) in sight , and the whole of the proceedings beg the",43,40
sst2,natural_language,stanfordnlp/sst2,train,17638,from seeing former nymphette juliette lewis playing a salt-of-the-earth mommy named minnie and watching slim travel incognito in a ridiculous wig,52,40
sst2,natural_language,stanfordnlp/sst2,train,48816,"when compared to the usual , more somber festival entries , davis ' highly personal brand of romantic comedy is a tart , smart breath of fresh air that stands out from the pack even if the picture",45,40
sst2,natural_language,stanfordnlp/sst2,train,51362,"the director , mark pellington , does a terrific job conjuring up a sinister , menacing atmosphere though unfortunately all the story gives us is flashing red lights , a rattling noise , and a bump",44,40
sst2,natural_language,stanfordnlp/sst2,train,43917,is mostly a lump of run-of-the-mill profanity sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office -- or trying to,45,40
sst2,natural_language,stanfordnlp/sst2,train,51837,"it 's a hellish , numbing experience to watch , and it does n't offer any insights that have n't been thoroughly debated in the media already , back in the dahmer hey",48,40
sst2,natural_language,stanfordnlp/sst2,train,7067,"further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of",47,40
sst2,natural_language,stanfordnlp/sst2,train,60259,"offers copious hints along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come",46,40
gsm8k,math,openai/gsm8k,train,6095,"Beau’s sons are triplets. They are 16 years old today. Three years ago, the sum of his 3 sons’ ages equaled Beau’s age. How old",44,40
gsm8k,math,openai/gsm8k,train,1826,Miriam is trying to exercise more and figures if she counts her exercises it will be encouraging to see her numbers go up. On Monday she does 5 push-ups. On Tuesday she does 7 push,108,40
gsm8k,math,openai/gsm8k,train,6223,"Bernie loves eating chocolate. He buys two chocolates every week at the local store. One chocolate costs him $3. In a different store, there is a long-term promotion, during which",73,40
gsm8k,math,openai/gsm8k,train,2435,"In 5 years, Frank will be three times as old as Ty is now. Ty is currently 4 years more than two times as old as Carla is now. Carla is currently 2 years older",62,40
gsm8k,math,openai/gsm8k,train,4143,"There are 20 cars lined up at a race. Each of the cars have 2 passengers and a driver, then when the cars go past the race’s halfway point, each car gains another passenger",93,40
gsm8k,math,openai/gsm8k,train,799,"There is a very large room that has 4 tables, 1 sofa and 2 chairs that have 4 legs each. There are also 3 tables with 3 legs each, 1 table with 1 leg, and 1",55,40
gsm8k,math,openai/gsm8k,train,4711,"Anna is reading a 31-chapter textbook, but she skips all the chapters that are divisible by 3. If it takes her 20 minutes to read each chapter, how many hours does she spend",43,40
gsm8k,math,openai/gsm8k,train,4736,"A banana plantation on Jakies Island can produce ten times as many bananas as a banana plantation on a nearby island. If the banana plantation on the nearby island produced 9000 bananas in a year, what's",51,40
gsm8k,math,openai/gsm8k,train,122,"In a conference room, 40 chairs with a capacity of 2 people each were arranged in rows in preparation for the board meeting of a company, whose number of members was the same as the chairs' capacity",72,40
gsm8k,math,openai/gsm8k,train,1791,"At a convention, 16 of 36 delegates arrived with pre-printed name badges. Half of the remaining delegates made their own, hand-written name badges. How many delegates were not wearing name badges?",40,40
gsm8k,math,openai/gsm8k,train,4474,"Alison has half as much money as Brittany. Brittany has 4 times as much money as Brooke. Brooke has twice as much money as Kent. If Kent has $1,000, how much money",44,40
gsm8k,math,openai/gsm8k,train,1181,"Mr Fletcher hired 2 men to dig a well in his compound. They worked for 10 hours on the first day, 8 hours on the second day and finished the job on the third day after working 15",66,40
gsm8k,math,openai/gsm8k,train,3003,"In mid-May, the depth of a river in Moreland is measured. By mid-June, the river is 10 feet deeper than mid-May. By mid-July, the river is",72,40
gsm8k,math,openai/gsm8k,train,5478,"A tank can hold 100 liters of water. At the beginning of the rainy season, the tank is 2/5 filled with water. On the first day of the rainy season, the tank collected",88,40
gsm8k,math,openai/gsm8k,train,2639,"Mitzi brought $75 to the amusement park. She spent $30 on a ticket, $13 on food, and $23 on a T-shirt. How much money does she have left",41,40
gsm8k,math,openai/gsm8k,train,2697,"Shelly makes braided keychains for her friends at school. Each keychain takes 12 inches of thread to braid. This year, she made six friends in classes and half that number from after",65,40
gsm8k,math,openai/gsm8k,train,2355,"Debbie works at a post office packing boxes to mail. Each large box takes 4 feet of packing tape to seal, each medium box takes 2 feet of packing tape to seal, and each small box",89,40
gsm8k,math,openai/gsm8k,train,908,"John runs a telethon to raise money. For the first 12 hours, he generates $5000 per hour. The remaining 14 hours, he generates 20% more per hour. How much total money",44,40
gsm8k,math,openai/gsm8k,train,1560,"Yvette wants to frame a new picture. When she goes to her local frame shop, she finds out that the frame she wanted is 20% more expensive than her budget of $60. If she",69,40
gsm8k,math,openai/gsm8k,train,6684,"The bakery made 95 muffins. They will be packed in boxes with 5 muffins in each box. If there are only 10 available boxes, how many boxes do they still need to pack all the",43,40
gsm8k,math,openai/gsm8k,train,378,"Uki owns a bakery. She sells cupcakes at $1.50 each, cookies at $2 per packet, and biscuits at $1 per packet. In a day, she can bake an",68,40
gsm8k,math,openai/gsm8k,train,6064,"All of the beads in Sue's necklace are either purple, blue, or green. If Sue has 7 purple beads, twice as many blue beads as purple beads, and 11 more green beads than blue",50,40
gsm8k,math,openai/gsm8k,train,5853,"In a fruit salad, there are raspberries, green grapes, and red grapes. There are seven more than 3 times the number of red grapes as green grapes. There are 5 less rasp",65,40
gsm8k,math,openai/gsm8k,train,4235,"After 100 new people move into a town, 400 of the original population move out. Every year afterward, the town’s population is halved. After 4 years, the population is 60 people",56,40
gsm8k,math,openai/gsm8k,train,5724,"Jason has to drive home which is 120 miles away. If he drives at 60 miles per hour for 30 minutes, what speed does he have to average for the remainder of the drive to get there in",46,40
gsm8k,math,openai/gsm8k,train,7149,"Hillary always buys the Wednesday, Thursday and Friday editions of the local newspaper for $0.50 each. On Sunday, she spends $2.00 to get that copy. How much does she spend",47,40
gsm8k,math,openai/gsm8k,train,2637,Sheena is sewing the bridesmaid’s dresses for her sister’s wedding. She can sew one dress in 12 hours. There are 5 bridesmaids in the wedding.,63,40
gsm8k,math,openai/gsm8k,train,6421,"Allie, Rob, and Allyn each bought a bowl of grapes. Allie's bowl contained two more grapes than Rob's bowl. Allyn's bowl contained four more grapes than Allie's",63,40
gsm8k,math,openai/gsm8k,train,1478,John bought a tennis racket. He also bought sneakers that cost $200 and a sports outfit that cost $250. He spent a total of $750 for all those items. What was the price of,43,40
gsm8k,math,openai/gsm8k,train,1684,"A convenience store sold 100 bags of chips in a month. In the first week, 15 bags of chips were sold. In the second week, thrice as many bags of chips were sold. There",67,40
gsm8k,math,openai/gsm8k,train,1903,"Allison, a YouTuber, uploads 10 one-hour videos of food reviews each day to her channel. She uploaded videos halfway through June, at that pace, and then doubled the number",68,40
gsm8k,math,openai/gsm8k,train,1950,Frank goes to the store to buy some food. He buys 5 chocolate bars and 2 bags of chips. He hands the cashier $20 and gets $4 back as change. If the chocolate bars,54,40
gsm8k,math,openai/gsm8k,train,2366,Alyssa took 100 photos on vacation. She wants to put them in a photo album with 30 pages. She can place 3 photos each on the first 10 pages. Then she can place 4 photos,77,40
gsm8k,math,openai/gsm8k,train,5725,Tim buys a book of esoteric words. He learns 10 words from it a day. In 2 years the book has increased the number of words he knows by 50%. How many words did he know originally,41,40
gsm8k,math,openai/gsm8k,train,4063,"At Hank’s cafe, he sells big stack pancakes which have 5 pancakes and short stack pancakes which have 3 pancakes. If 9 customers order the short stack and 6 customers order the big stack,",49,40
gsm8k,math,openai/gsm8k,train,593,"A big snowstorm caused a large amount of snow to fall onto Grandpa's farm, and the wind caused the snow to pile up into a drift. But on the second day, it warmed up",120,40
gsm8k,math,openai/gsm8k,train,2913,There are one hundred tickets to be sold for a volleyball game. Andrea sold twice as many tickets as Jude while Sandra sold 4 more than half the number of tickets Jude sold. If Jude sold 16 tickets,49,40
gsm8k,math,openai/gsm8k,train,3902,"A pastry chef is making brownies but is running out of butter. The recipe he is following calls for 2 ounces of butter for every 1 cup of baking mix; however, it allows 2 ounces of",107,40
gsm8k,math,openai/gsm8k,train,5836,"It takes 3 ounces of wax to detail Kellan’s car and 4 ounces to detail his SUV. He bought an 11-ounce bottle of vehicle wax, but spilled 2 ounces before using it",56,40
gsm8k,math,openai/gsm8k,train,6572,Josh’s mom gives him $20 to go shopping at the mall. He buys a hat for $10 and a pencil for $2. Then he buys four cookies. If each cookie costs,53,40
gsm8k,math,openai/gsm8k,train,7155,Pablo likes to put together jigsaw puzzles. He can put together an average of 100 pieces per hour. He has eight puzzles with 300 pieces each and five puzzles with 500 pieces each. If Pablo,67,40
gsm8k,math,openai/gsm8k,train,541,Tonya is buying Christmas gifts for her sisters. She has 2 sisters and wants to spend the exact same amount on each. She buys her younger sister 4 dolls that cost $15 each. She plans,65,40
gsm8k,math,openai/gsm8k,train,230,"Emery and Serena go to their school library, and each borrows a copy of The life of Jack Steve's book to read for their school project. If Emery can read five times as",70,40
gsm8k,math,openai/gsm8k,train,681,"Fernanda purchased six audiobooks from Audible to listen to from her audible app. If each audiobook was 30 hours long and she listened to 2 hours of an audiobook each day,",55,40
gsm8k,math,openai/gsm8k,train,2317,"Zach was a waiter in a fancy restaurant. His last table for the night was a party for 4 people. The mom ordered lobster for $25.50, the dad ordered steak for $35",110,40
gsm8k,math,openai/gsm8k,train,1045,"Andy has 4 times as many white socks as he has black socks. If he loses half his white socks, how many more white socks does he still have than black socks if he has 6 black socks",41,40
gsm8k,math,openai/gsm8k,train,6832,"The time Juan takes to grab his lunch from his office and back is half the time he takes to read a book. If he has a 4000-page book, how many pages does he read in",56,40
gsm8k,math,openai/gsm8k,train,6784,"Our small city has two buses. Each bus can have a capacity of 1/6 as much as the train, which has a capacity of 120 people. What is the combined capacity of the two buses",41,40
gsm8k,math,openai/gsm8k,train,7469,"Josh is saving up for a box of cookies. To raise the money, he is going to make bracelets and sell them. It costs $1 for supplies for each bracelet and he sells each one",71,40
gsm8k,math,openai/gsm8k,train,3132,"Bald Mountain received 1.5 meters of snow last week. During a blizzard, Billy Mountain received 3.5 meters of snow and Mount Pilot received 126 centimeters of snow. How many more centimeters",53,40
gsm8k,math,openai/gsm8k,train,5466,Grady has 20 red numbered cubes and 15 blue numbered cubes. He gives his friend Gage 2/5 of his red numbered cubes and 1/3 of the blue numbered cubes. If Gage,61,40
gsm8k,math,openai/gsm8k,train,2192,Suzanne wants to raise money for charity by running a 5-kilometer race. Her parents have pledged to donate $10 for her first kilometer and double the donation for every successive kilometer.,54,40
gsm8k,math,openai/gsm8k,train,6413,"If there were 200 students who passed an English course three years ago, and each subsequent year until the current one that number increased by 50% of the previous year's number, how many students will pass",45,40
gsm8k,math,openai/gsm8k,train,4381,"Danny has three picnics blankets. When they are unfolded they each have an area of 8 x 8. After he folds them up, their total area is 48 square feet. How many times did",44,40
gsm8k,math,openai/gsm8k,train,3881,"Oliver is trying to decide between two different sized boxes of macaroni and cheese. He wants to know which is the better value, so instead of just looking at the overall price, he looks",100,40
gsm8k,math,openai/gsm8k,train,5187,There are 7 mL of solution in each of 6 test tubes. Dr. Igor takes all of the solution and then evenly distributes it into 3 beakers. How many mL of solution are in each,43,40
gsm8k,math,openai/gsm8k,train,4572,Jon drinks a bottle of water that is 16 ounces every 4 hours for the 16 hours he is awake. Twice a day he also drinks a bottle that is 25% larger than those bottles. How much,47,40
