dataset,kind,hf_path,split,source_index,text,original_token_length,token_length
sst2,natural_language,stanfordnlp/sst2,train,13897,"holland lets things peter out midway , but it 's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals .",40,40
sst2,natural_language,stanfordnlp/sst2,train,35901,but tongue-in-cheek preposterousness has always been part of for the most part wilde 's droll whimsy helps `` being earnest '' overcome its weaknesses and parker ',44,40
sst2,natural_language,stanfordnlp/sst2,train,29153,"pascale bailly 's rom-com provides amélie 's audrey tautou with another fabuleux destin -- i.e. , a banal spiritual quest .",40,40
sst2,natural_language,stanfordnlp/sst2,train,50378,"it 's the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes sex with strangers , which opens today in the new y",49,40
sst2,natural_language,stanfordnlp/sst2,train,23957,godard 's ode to tackling life 's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess ... in praise of love remains a ponderous and pret,52,40
sst2,natural_language,stanfordnlp/sst2,train,14830,", the seesawing of the general 's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a reson",46,40
sst2,natural_language,stanfordnlp/sst2,train,52442,i 'd take ( its ) earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like antwone fisher or the emperor ',45,40
sst2,natural_language,stanfordnlp/sst2,train,39721,"the narrator and the other characters try to convince us that acting transfigures esther , but she 's never seen speaking on stage ; one feels cheated , and esther seems to remain an unchanged",43,40
sst2,natural_language,stanfordnlp/sst2,train,45461,that ` alabama ' manages to be pleasant in spite of its predictability and occasional slowness is due primarily to the perkiness of witherspoon ( who is always a joy to watch,52,40
sst2,natural_language,stanfordnlp/sst2,train,15090,"the acting , for the most part , is terrific , although the actors must struggle with the fact that they 're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans",41,40
sst2,natural_language,stanfordnlp/sst2,train,2910,"watching this film , one is left with the inescapable conclusion that hitchens ' obsession with kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth",46,40
sst2,natural_language,stanfordnlp/sst2,train,51504,"'s something of the ultimate scorsese film , with all the stomach-turning violence , colorful new york gang lore and other hallmarks of his personal cinema painted on their largest-ever historical",42,40
sst2,natural_language,stanfordnlp/sst2,train,3620,"for most of its footage , the new thriller proves that director m. night shyamalan can weave an eerie spell and that mel gibson can gasp , shudder and even tremble without losing his mach",42,40
sst2,natural_language,stanfordnlp/sst2,train,52665,"as an introduction to the man 's theories and influence , derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it 's",41,40
sst2,natural_language,stanfordnlp/sst2,train,21335,"'s too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present",41,40
sst2,natural_language,stanfordnlp/sst2,train,8219,"have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that",44,40
sst2,natural_language,stanfordnlp/sst2,train,1834,"the sort of low-grade dreck that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes",40,40
sst2,natural_language,stanfordnlp/sst2,train,5129,"instead of a witty expose on the banality and hypocrisy of too much kid-vid , we get an ugly , mean-spirited lashing out by an adult who 's apparently been forced by",50,40
sst2,natural_language,stanfordnlp/sst2,train,65772,"it 's a hellish , numbing experience to watch , and it does n't offer any insights that have n't been thoroughly debated in the media already , back in the dahmer hey",49,40
sst2,natural_language,stanfordnlp/sst2,train,7769,"stephen earnhart 's documentary is a decomposition of healthy eccentric inspiration and ambition -- wearing a cloak of unsentimental , straightforward text -- when it 's really an exercise in gross romanticization",46,40
sst2,natural_language,stanfordnlp/sst2,train,59366,"are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by charlie kaufman and his twin brother , donald , and directed by",44,40
sst2,natural_language,stanfordnlp/sst2,train,30492,"all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its",43,40
sst2,natural_language,stanfordnlp/sst2,train,45290,"the film is ... determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an",48,40
sst2,natural_language,stanfordnlp/sst2,train,46653,"we 've seen it all before in one form or another , but director hoffman , with great help from kevin kline , makes us care about this latest reincarnation of the world '",43,40
sst2,natural_language,stanfordnlp/sst2,train,62462,"there 's too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulf",43,40
sst2,natural_language,stanfordnlp/sst2,train,38216,"a stirring tribute to the bravery and dedication of the world 's reporters who willingly walk into the nightmare of war not only to record the events for posterity , but to help us clearly see the world",44,40
sst2,natural_language,stanfordnlp/sst2,train,23519,take ( its ) earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like antwone fisher or the emperor 's club any,41,40
sst2,natural_language,stanfordnlp/sst2,train,528,"directed with purpose and finesse by england 's roger mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as notting hill to commercial fare with real them",44,40
sst2,natural_language,stanfordnlp/sst2,train,31607,"the movie is loaded with good intentions , but in his zeal to squeeze the action and our emotions into the all-too-familiar dramatic arc of the holocaust escape story , minac drains his",45,40
sst2,natural_language,stanfordnlp/sst2,train,27981,"the story of trouble every day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie 's fragmentary narrative style makes piecing the",44,40
sst2,natural_language,stanfordnlp/sst2,train,20878,"this is a remake by the numbers , linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie .",40,40
sst2,natural_language,stanfordnlp/sst2,train,31723,nuanced a robert de niro performance can be when he is not more lucratively engaged in the shameless self-caricature of ` analyze this ' ( 1999 ) and ` analyze that,51,40
sst2,natural_language,stanfordnlp/sst2,train,13780,our culture is headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender -- and i know this because i 've seen ` jackass : the,43,40
sst2,natural_language,stanfordnlp/sst2,train,30595,"an acceptable way to pass a little over an hour with moviegoers ages 8-10 , but it 's unlikely to inspire anything more than a visit to mcdonald 's , let alone some savvy",43,40
sst2,natural_language,stanfordnlp/sst2,train,6388,"it 's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen person",42,40
sst2,natural_language,stanfordnlp/sst2,train,64329,"by no means a slam-dunk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act , it still comes off as a touching ,",45,40
sst2,natural_language,stanfordnlp/sst2,train,7615,"the delicious trimmings ... arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability",50,40
sst2,natural_language,stanfordnlp/sst2,train,58142,"( toback 's ) fondness for fancy split-screen , stuttering editing and pompous references to wittgenstein and kirkegaard ... blends uneasily with the titill",43,40
sst2,natural_language,stanfordnlp/sst2,train,48954,"be a somewhat backhanded compliment to say that the film makes the viewer feel like the movie 's various victimized audience members after a while , but it also happens to be the movie 's most admirable",41,40
sst2,natural_language,stanfordnlp/sst2,train,67226,"while parker and co-writer catherine di napoli are faithful to melville 's plotline , they and a fully engaged supporting cast ... have made the old boy 's characters more quick",47,40
sst2,natural_language,stanfordnlp/sst2,train,42598,"was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and dem",52,40
sst2,natural_language,stanfordnlp/sst2,train,57548,has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product,40,40
gsm8k,math,openai/gsm8k,train,2061,The coach of a football team asked his players to do six laps of the field. The field is in the shape of a rectangle of length 100 m and width 50 m. What is the distance each,47,40
gsm8k,math,openai/gsm8k,train,113,Baez has 25 marbles. She loses 20% of them one day. Then a friend sees her and gives her double the amount that Baez has after she lost them. How many marbles,47,40
gsm8k,math,openai/gsm8k,train,4477,"Melanie baked 10 batches of brownies, with 20 brownies in each batch. She set aside 3/4 of the brownies in each batch for a bake sale, put 3/5 of",60,40
gsm8k,math,openai/gsm8k,train,1990,"Three old cars displayed in an auction event have different manufacture dates. The first car, made in 1970, was made 10 years earlier than the second car. The third car was manufactured 20 years later after",57,40
gsm8k,math,openai/gsm8k,train,5248,"John used to be able to squat 135 pounds. After training, he increased that by 265 pounds. He then gets a magical strength-increasing bracer that increases his strength by an additional 600%. How",46,40
gsm8k,math,openai/gsm8k,train,1273,"John buys 2 packs of gum and 3 candy bars. Each stick of gum cost half as much as the candy bar. If the candy bar cost $1.5 each, how much did he pay",43,40
gsm8k,math,openai/gsm8k,train,7238,A man loves to go hiking. He knows that he has to pack about .5 pounds of supplies for every mile he hikes. He plans to go for a very long hike. He knows that he,98,40
gsm8k,math,openai/gsm8k,train,1596,Nina loves to travel. She tries to travel at least 400 kilometers in one month outside of her home country. Every second month she does twice that distance. If she were able to keep up with,53,40
gsm8k,math,openai/gsm8k,train,6499,Tricia is a third of Amilia’s age and Amilia is a quarter of Yorick’s age. Yorick is twice Eugene’s age and Khloe is a,78,40
gsm8k,math,openai/gsm8k,train,4086,"The number of dishes Sandrine washed was 10 more than the number of bananas Charles cooked. Also, the number of bananas Charles cooked was 3 times the number of pears he picked. If Charles picked",52,40
gsm8k,math,openai/gsm8k,train,6,Albert is wondering how much pizza he can eat in one day. He buys 2 large pizzas and 2 small pizzas. A large pizza has 16 slices and a small pizza has 8 slices. If,54,40
gsm8k,math,openai/gsm8k,train,4992,Pria bought a new car that advertised an estimated gas mileage of 35 miles per gallon. The car has a 12-gallon tank. She filled her car full of gas and was able to drive,66,40
gsm8k,math,openai/gsm8k,train,4941,Thirty students run in a charity race to raise money for the hurricane victims. Ten of the students raised $20 each. The rest of the students raised $30 each. How much did the students raise,43,40
gsm8k,math,openai/gsm8k,train,2232,"Adam goes to school every day. On Monday he had 6 lessons of 30 minutes each, and on Tuesday he had 3 lessons of 1 hour each. On Wednesday, Adam spent twice as much time at",63,40
gsm8k,math,openai/gsm8k,train,2646,"John sends his son to prep school. It cost $20,000 per semester. There are 2 semesters in the year. How much does it cost to send the kid to 13 years of school",41,40
gsm8k,math,openai/gsm8k,train,3589,Danny is bringing his sailboat out to the ocean. When he uses his 24 square foot sail he goes 50 MPH. When he uses his 12 square foot sail he goes 20 MPH. He plans to,57,40
gsm8k,math,openai/gsm8k,train,4960,"Leticia, Scarlett, and Percy decide to eat at a Greek restaurant for lunch. The prices for their dishes cost $10, $13, and $17, respectively. If the trio gives",58,40
gsm8k,math,openai/gsm8k,train,2048,A question and answer forum has 200 members. The average number of answers posted by each member on the forum is three times as many as the number of questions asked. If each user posts an average of,64,40
gsm8k,math,openai/gsm8k,train,5895,"Mark can jump 6 inches off the ground. Lisa can jump double the height as Mark, and Jacob can jump double the height of Lisa. If James jumps 2/3 as high Jacob, how high",44,40
gsm8k,math,openai/gsm8k,train,1084,"If Billy and Jenny each order a $20 steak along with a $5 drink, how much will Billy have to pay in tips if he wants to cover 80% of a 20% tip for the",44,40
gsm8k,math,openai/gsm8k,train,3635,"Mike spent 37 dollars on notebooks. He bought a total of 12 notebooks. He bought 3 red notebooks at 4 dollars each, 2 green notebooks at 2 dollars each, and the rest were blue notebooks.",48,40
gsm8k,math,openai/gsm8k,train,5834,The parking lot in front of the school has 52 parking spaces. The parking lot in the back of the school has 38 spaces. If 39 cars have parked and 1/2 of the spaces of the,55,40
gsm8k,math,openai/gsm8k,train,2268,"Kevin has a shoebox filled with toads. Every day, Kevin feeds each toad 3 worms. It takes Kevin 15 minutes to find each worm. If it takes Kevin 6 hours to find",63,40
gsm8k,math,openai/gsm8k,train,5715,"Three days' temperatures were recorded for Bucyrus, Ohio. The temperatures were -14 degrees Fahrenheit, -8 degrees Fahrenheit, and +1 degree Fahrenheit. What was the average number of degrees (",56,40
gsm8k,math,openai/gsm8k,train,6961,"A certain school bought 10 cases of bottled water for their athletes. There are 20 bottles in each case. Seventy bottles of water were used during the first game. After the second game, only 20",58,40
gsm8k,math,openai/gsm8k,train,5455,"Hank gave his wife, Delphine, a box of 24 chocolates for Valentine's Day. On the first day, Delphine ate 4 chocolates. On the second day",110,40
gsm8k,math,openai/gsm8k,train,2581,Kenneth has $50 to go to the store. Kenneth bought 2 baguettes and 2 bottles of water. Each baguette cost $2 and each bottle of water cost $1. How,47,40
gsm8k,math,openai/gsm8k,train,6703,"When Suzy the librarian sat at her desk on Wednesday morning, she had 98 books ready for checkout. The same day, 43 books were checked out. The following day, 23 books were returned",64,40
gsm8k,math,openai/gsm8k,train,3473,"Tricia ordered three dozen eggs. She will use 1/4 of them for making crepes, and 2/3 of the remaining for making cupcakes. How many eggs are left to make sunny",48,40
gsm8k,math,openai/gsm8k,train,2322,"Archie holds the school record for most touchdown passes with 89 in a season of 16 games. Richard is close to breaking the record, having averaged 6 touchdowns a game in the first 14 games. How",58,40
gsm8k,math,openai/gsm8k,train,888,"Teddy has 7 dogs and 8 cats. Ben has 9 more dogs than Teddy, and Dave has 13 more cats and 5 less dogs than Teddy. How many pets do all of them have combined?",40,40
gsm8k,math,openai/gsm8k,train,5113,"Two birds making a nest each made 10 round trips collecting building materials. If the building materials were located 200 miles from where they were building the nest, what is the total distance the birds covered in the",42,40
gsm8k,math,openai/gsm8k,train,4030,"In the beginning, Justine had 10 more rubber bands than Bailey but 2 fewer bands than Ylona. Bailey decided to give two bands each to Justine and Ylona so that he is",60,40
gsm8k,math,openai/gsm8k,train,5647,"Carol fills up her gas tank as she is driving home for college, which is 220 miles away. She can get 20 miles to the gallon in her car, which has a 16-gallon",64,40
gsm8k,math,openai/gsm8k,train,4020,There are 10 books on the table. Two-fifths of them are reading books and three-tenths of them are math books. There is one fewer science book than math books and the,52,40
gsm8k,math,openai/gsm8k,train,824,A school has 15 classrooms. One-third of these classrooms have 30 desks in each classroom and the rest have 25 desks in each classroom. Only one student can sit at one desk. How many students,52,40
gsm8k,math,openai/gsm8k,train,2392,John assembles computers and sells prebuilt computers as a business. The parts for the computer cost $800. He sells the computers for 1.4 times the value of the components. He manages to,78,40
gsm8k,math,openai/gsm8k,train,3191,Vermont opened up 4 web pages on his web browser and found 12 ads on the first web page and twice as many ads on the second web page as the first web page. When he opened,99,40
gsm8k,math,openai/gsm8k,train,6763,"John has 20% more boxes than Jules. Jules has 5 more boxes than Joseph. Joseph has 80% fewer boxes than Stan. If Stan has 100 boxes, how many boxes does John have",41,40
gsm8k,math,openai/gsm8k,train,5137,"Stoney Hollow Middle School is taking a field trip to the zoo. There are 109 fifth graders, 115 sixth graders, and 118 seventh graders. There are 4 teachers and 2 parents from",71,40
gsm8k,math,openai/gsm8k,train,2197,Missy has an obedient dog and a stubborn dog. She has to yell at the stubborn dog four times for every one time she yells at the obedient dog. If she yells at the obedient dog 12,53,40
gsm8k,math,openai/gsm8k,train,555,"Jacob has half the number of shoes Edward has. Edward has 3 times the number of shoes Brian has. If Brian has 22 pairs of shoes, how many pairs of shoes do they have in total?",40,40
gsm8k,math,openai/gsm8k,train,6712,"Candace is trying to decide whether to wear her old shoes or new high-tech shoes for a hike. The high-tech shoes will help Candace walk twice as fast, but they're not",105,40
gsm8k,math,openai/gsm8k,train,820,"James goes out to eat. He orders a steak and egg meal for $16. He is with his friend, who orders chicken fried steak for $14. His friend pays for half the bill and",62,40
gsm8k,math,openai/gsm8k,train,1096,Rory has 30 more jellybeans than her sister Gigi who has 15 jellybeans. Lorelai has already eaten three times the number of jellybeans that both girls have. How many jellybeans,46,40
gsm8k,math,openai/gsm8k,train,6998,"Jo reads at a steady pace. Her current book has 210 pages. Now, she is at page 90. An hour ago, she was at page 60. For how many hours will she be reading",43,40
gsm8k,math,openai/gsm8k,train,3490,"Grayson has 100 questions on a test. He answers some of the questions for 2 hours, taking two minutes for each answer, then realizes he doesn't know the rest of the questions. How many",52,40
gsm8k,math,openai/gsm8k,train,6563,"Jack has four plates with a flower pattern and 8 plates with a checked pattern. He buys new twice as many polka dotted plates as the number of checked plates he currently has, then smashes one",54,40
gsm8k,math,openai/gsm8k,train,3112,"There were students from three different schools taking part in a debate organized by the town's mayor on a stage. The first school had twice as many students as the second school, and the second school had",87,40
gsm8k,math,openai/gsm8k,train,4155,Emmy has a collection of 14 iPods. She loses 6 out of the 14 she had but she still has twice as many as Rosa. How many iPods does Emmy and Rosa have together?,40,40
gsm8k,math,openai/gsm8k,train,5410,"James is trying to decide which trail is faster to hike. One trail is 20 miles and mostly downhill, so James can cover it at 5 miles per hour. The other trail is 12 miles, but",77,40
gsm8k,math,openai/gsm8k,train,4746,"Gabriel is looking at her marble sets. She sees that in the first set 10% of her marbles are broken. In the second set, 20% of the marbles are broken. The",62,40
gsm8k,math,openai/gsm8k,train,3779,"Susan is making jewelry with a repeating pattern that has 3 green beads, 5 purple beads, and twice as many red beads as green beads. If the pattern repeats three times per bracelet and 5 times per",59,40
gsm8k,math,openai/gsm8k,train,2146,"Paolo has 14 coconuts, while Dante has thrice as many coconuts as Paolo. If Dante sold 10 of his coconuts, how many coconuts did he have",42,40
gsm8k,math,openai/gsm8k,train,4320,John paints a giant mural that is 6m by 3m. The paint costs $4 per square meter. The artist can paint 1.5 square meters per hour and charges $10 per hour.,47,40
gsm8k,math,openai/gsm8k,train,4518,Carl is figuring out how much he'll need to spend on gas for his upcoming road trip to the Grand Canyon. His car gets 30 miles per gallon in cities and 40 miles per gallon on the highway,81,40
